an,ap,ar,as,br,ch,ct,date,dateymd,dd,dl,dn,ga,gj,hp,hr,jh,jk,ka,kl,la,ld,mh,ml,mn,mp,mz,nl,or,pb,py,rj,sk,status,tg,tn,tr,tt,un,up,ut,wb
52,5606,14,629,881,145,777,25-Sep-20,2020-09-25,0,5147,2,386,3395,152,1273,661,1105,7828,636,56,0,34760,43,63,1176,0,11,820,3134,494,1412,31,Deceased,1080,9148,262,92825,0,5450,555,4665
52,5663,14,642,886,145,817,26-Sep-20,2020-09-26,0,5193,2,391,3408,159,1291,670,1125,7914,657,57,0,35190,43,64,1182,0,11,836,3188,500,1426,31,Deceased,1091,9233,265,93949,0,5517,566,4721
53,5708,14,659,888,147,848,27-Sep-20,2020-09-27,0,5235,2,401,3418,170,1307,679,1132,7993,678,58,0,35570,43,64,1188,0,11,850,3238,513,1441,33,Deceased,1100,9313,267,94989,0,5594,574,4781
53,5745,15,671,892,153,877,28-Sep-20,2020-09-28,0,5272,2,407,3430,175,1331,688,1146,8052,698,58,0,35750,46,64,1194,0,12,866,3284,515,1456,35,Deceased,1107,9383,270,95764,0,5652,580,4837
53,5780,16,684,894,158,916,29-Sep-20,2020-09-29,0,5320,2,419,3441,178,1356,700,1164,8188,720,58,0,36180,47,65,1200,0,12,881,3359,517,1471,35,Deceased,1116,9453,273,96942,0,5715,591,4899
53,5828,16,701,904,162,957,30-Sep-20,2020-09-30,0,5361,2,428,3452,181,1382,713,1181,8275,743,58,0,36661,49,67,1206,0,12,895,3406,521,1486,37,Deceased,1127,9520,274,98121,0,5784,611,4958
53,5869,16,715,906,164,986,01-Oct-20,2020-10-01,0,5401,2,440,3462,190,1402,721,1198,8405,772,61,0,37055,51,68,1212,0,12,912,3451,525,1500,40,Deceased,1135,9586,280,99220,0,5864,625,5017
53,5900,18,725,910,169,1002,02-Oct-20,2020-10-02,0,5438,2,442,3477,197,1425,729,1212,8530,792,61,0,37479,52,69,1218,0,12,928,3501,532,1516,41,Deceased,1145,9653,283,100288,0,5917,636,5070
53,5941,18,739,912,172,1031,03-Oct-20,2020-10-03,0,5472,2,450,3489,205,1450,734,1231,8630,814,61,0,37757,54,71,1224,0,12,945,3562,534,1530,43,Deceased,1153,9718,286,101225,0,5977,648,5132
53,5981,18,753,915,174,1045,04-Oct-20,2020-10-04,0,5510,2,456,3498,212,1470,743,1242,8697,837,61,0,38083,54,74,1230,0,12,960,3603,539,1545,45,Deceased,1163,9784,290,102128,0,6029,652,5194
54,6019,19,764,924,177,1081,05-Oct-20,2020-10-05,0,5542,2,460,3511,219,1491,747,1252,8781,860,61,0,38346,59,75,1236,0,12,977,3641,543,1559,46,Deceased,1171,9846,296,103014,0,6092,669,5255
54,6052,20,782,925,180,1104,06-Oct-20,2020-10-06,0,5581,2,468,3521,224,1509,757,1268,8872,885,61,0,38716,60,78,1242,0,12,993,3679,546,1574,49,Deceased,1181,9917,298,104004,0,6153,677,5318
54,6086,21,789,927,182,1134,07-Oct-20,2020-10-07,0,5616,2,477,3530,226,1528,767,1282,8985,907,63,0,39071,60,80,1248,0,12,1011,3712,551,1590,51,Deceased,1189,9984,298,104967,0,6200,688,5376
55,6128,22,798,929,186,1158,08-Oct-20,2020-10-08,0,5653,2,484,3540,233,1548,775,1291,9086,931,63,0,39429,60,83,1254,0,12,1027,3741,556,1605,52,Deceased,1201,10052,301,105934,0,6245,702,5439
55,6159,23,806,934,188,1196,09-Oct-20,2020-10-09,0,5692,2,491,3549,240,1562,781,1306,9200,956,63,0,39731,61,86,1260,0,12,1044,3773,558,1621,54,Deceased,1208,10120,308,106863,0,6293,716,5501
55,6194,23,815,944,190,1235,10-Oct-20,2020-10-10,0,5740,2,499,3559,243,1572,784,1313,9302,979,64,0,40039,62,88,1266,0,12,1059,3798,559,1636,55,Deceased,1217,10187,310,107784,0,6353,734,5563
55,6224,24,820,946,191,1253,11-Oct-20,2020-10-11,0,5769,2,507,3568,245,1579,787,1322,9377,1004,64,0,40344,63,91,1272,0,12,1075,3833,563,1650,56,Deceased,1222,10252,312,108597,0,6394,747,5622
55,6256,24,830,955,192,1286,12-Oct-20,2020-10-12,0,5809,2,511,3576,246,1592,798,1333,9447,1026,64,0,40513,64,93,1278,0,13,1093,3860,565,1665,57,Deceased,1228,10314,313,109307,0,6438,762,5682
55,6291,28,834,961,197,1306,13-Oct-20,2020-10-13,0,5854,2,514,3586,249,1601,805,1340,9534,1047,64,0,40700,65,97,1284,0,14,1110,3894,567,1679,59,Deceased,1233,10371,314,110034,0,6466,782,5744
55,6319,29,838,967,199,1339,14-Oct-20,2020-10-14,0,5898,2,519,3597,250,1614,811,1352,9609,1067,64,0,40858,70,103,1290,0,17,1125,3925,568,1694,59,Deceased,1241,10423,315,110724,0,6507,796,5808
55,6357,30,847,972,201,1385,15-Oct-20,2020-10-15,0,5924,2,525,3608,255,1623,819,1358,9694,1090,65,0,41195,73,104,1296,0,17,1142,3954,570,1708,59,Deceased,1249,10472,316,111606,0,6543,814,5870
56,6382,30,857,981,206,1425,16-Oct-20,2020-10-16,0,5946,2,531,3619,257,1634,824,1366,9767,1114,65,0,41501,75,109,1302,0,17,1157,3980,571,1723,59,Deceased,1256,10532,320,112446,0,6589,829,5931
56,6406,30,869,990,207,1439,17-Oct-20,2020-10-17,0,5981,2,538,3628,260,1640,832,1372,9838,1140,66,0,41964,75,111,1308,0,21,1174,3999,574,1735,59,Deceased,1265,10586,323,113478,0,6629,924,5992
56,6429,30,872,996,208,1478,18-Oct-20,2020-10-18,0,6009,2,544,3637,263,1640,839,1379,9889,1162,66,0,42114,75,116,1314,0,21,1188,4012,574,1748,60,Deceased,1271,10642,326,114060,0,6658,927,6056
56,6453,30,879,1003,208,1534,19-Oct-20,2020-10-19,0,6040,2,549,3645,267,1648,842,1388,9953,1183,66,0,42239,75,117,1320,0,21,1205,4029,575,1760,62,Deceased,1275,10694,328,114649,0,6685,933,6119
56,6481,31,888,1011,209,1584,20-Oct-20,2020-10-20,0,6081,2,555,3653,269,1660,849,1397,10019,1207,67,0,42452,76,121,1326,0,21,1221,4037,577,1774,63,Deceased,1282,10741,328,115363,0,6714,946,6180
56,6508,31,893,1019,209,1628,21-Oct-20,2020-10-21,0,6128,2,557,3662,274,1674,851,1402,10107,1233,68,0,42632,77,124,1332,0,21,1234,4060,580,1788,63,Deceased,1287,10780,329,116064,0,6755,960,6244
57,6524,32,900,1026,212,1680,22-Oct-20,2020-10-22,0,6163,2,564,3669,279,1688,859,1412,10181,1256,68,0,42830,78,127,1338,0,21,1249,4072,582,1800,63,Deceased,1292,10825,331,116750,0,6790,968,6308
58,6544,33,904,1034,214,1738,23-Oct-20,2020-10-23,0,6189,2,568,3675,280,1705,862,1424,10232,1282,68,0,43014,79,132,1344,0,21,1267,4095,584,1814,63,Deceased,1298,10858,336,117405,0,6830,979,6368
58,6566,33,906,1042,216,1793,24-Oct-20,2020-10-24,0,6225,2,570,3681,285,1720,864,1430,10284,1307,71,0,43151,80,138,1350,0,24,1282,4107,586,1826,63,Deceased,1303,10893,337,117983,0,6854,984,6427
58,6587,33,910,1049,218,1818,25-Oct-20,2020-10-25,0,6258,2,576,3688,286,1727,866,1438,10316,1333,71,0,43263,81,139,1356,0,25,1298,4117,588,1839,64,Deceased,1307,10924,340,118466,0,6882,993,6487
58,6606,35,912,1058,222,1861,26-Oct-20,2020-10-26,0,6312,2,582,3692,288,1737,872,1444,10358,1353,71,0,43347,81,144,1362,0,27,1312,4125,588,1853,65,Deceased,1311,10956,340,118951,0,6902,1001,6546
58,6625,36,918,1065,223,1881,27-Oct-20,2020-10-27,0,6356,2,585,3697,293,1750,876,1451,10402,1377,73,0,43462,82,150,1368,0,27,1325,4138,588,1867,67,Deceased,1315,10983,341,119462,0,6940,1007,6604
58,6643,36,921,1069,224,1936,28-Oct-20,2020-10-28,0,6396,2,592,3703,295,1758,880,1455,10457,1404,73,0,43553,85,156,1374,1,28,1337,4158,590,1877,67,Deceased,1319,11018,341,119976,0,6958,1009,6664
